cue,target,thisN,thisTrialN,thisRepN,end_guess.keys,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,end_cued_recall.keys,recall_reached.keys,recall_selection.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,list_item,kind,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,break_resp.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,iti_learning_practice.started,ISI_4.started,iti_learning_practice.stopped,guess.started,guess.stopped,practice_trials.end_guess.keys,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing.started,cue_stim_guessing.started,guess_stim.started,end_guess.started,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,ISI.started,iti_learning.stopped,learning_trials.end_guess.keys,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall.started,recall_instructions_text.started,recall_instructions_key.started,instructions_recall.stopped,recall_instructions_key.keys,recall_instructions_key.rt,recall_instructions_key.duration,iti_recall.started,ISI_2.started,iti_recall.stopped,cued_recall.started,cue_stim_recall.started,dash_stim_recall.started,qmark_target.started,end_cued_recall.started,cue_stim_recall.stopped,dash_stim_recall.stopped,qmark_target.stopped,end_cued_recall.stopped,cued_recall.stopped,test_practice_trials.end_cued_recall.keys,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_response.stopped,test_practice_trials.recall_reached.keys,recall_select.started,recall_select.stopped,test_practice_trials.recall_selection.keys,test_practice_trials.recall_reached.rt,test_practice_trials.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,test_practice_trials.recall_selection.rt,test_practice_trials.recall_selection.duration,test_trials.end_cued_recall.keys,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping.started,sm_instructions_text.started,sm_instructions_key.started,instructions_semantic_mapping.stopped,sm_instructions_key.keys,sm_instructions_key.rt,sm_instructions_key.duration,iti_mapping.started,ISI_3.started,iti_mapping.stopped,item.started,semantic_map_item.started,living_nonliving.started,end_mapping.started,licing_nonliving_text.started,item.stopped,semantic_mapping.living_nonliving.keys,semantic_mapping.living_nonliving.rt,semantic_mapping.living_nonliving.duration,semantic_mapping.end_mapping.keys,mapping_break.started,mapping_break.stopped,semantic_mapping.break_resp.keys,semantic_map_item.stopped,living_nonliving.stopped,end_mapping.stopped,licing_nonliving_text.stopped,thanks.started,thanks_text.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Gegenstand,Artikel,71,71,0,,,,,,None,g,2,0.30945400008931756,0.28994199994485825,1.4293780999723822,0.43136320007033646,,,,,,,,,,,,,,,,,,,,0,71,71,32,,,,,2451.3338964000577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.3181492000585,0.00011509994510561228,2453.308690300095,2453.3111699,2453.3219899000833,2453.3219899000833,2453.3219899000833,2453.3219899000833,2458.322164900019,2458.322164900019,2458.322164900019,2458.322164900019,2458.3111317000585,,2458.3129209000617,2458.322164900019,2458.322164900019,2458.322164900019,2458.322164900019,2458.322164900019,2460.3336092000827,2460.3336092000827,2460.3336092000827,2460.3336092000827,2460.3336092000827,2460.311971200048,,2460.31871640007,2464.3222966000903,,,,2460.3336092000827,2460.3336092000827,2460.3336092000827,2460.3336092000827,2460.3336092000827,,,None,g,0.30945400008931756,0.28994199994485825,2,1.4293780999723822,0.43136320007033646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Wein,Abendessen,72,72,0,,,,,,None,f,None,0.3898689999477938,0.36770639999303967,,,,,,,,,,,,,,,,,,,,,,0,72,72,74,,,,,2464.3334738000995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.3225642000325,0.004546299926005304,2466.3127791000297,2466.314754400053,2466.3446120000444,2466.3446120000444,2466.3446120000444,2466.3446120000444,,,,,2471.321850300068,,2471.323353999993,2471.333624400082,2471.333624400082,2471.333624400082,2471.333624400082,2471.333624400082,,,,,,2473.3223136999877,,2473.3286122999853,2473.328651000047,,,,,,,,,,,None,f,0.3898689999477938,0.36770639999303967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Akrobatin,Seil,73,73,0,,,,,,None,f,None,0.510197399999015,0.351074600010179,,,,,,,,,,,,,,,,,,,,,,0,73,73,0,,,,,2473.344378000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.3287680000067,0.00011549994815140963,2475.3196263000136,2475.322220500093,2475.3339503000025,2475.3339503000025,2475.3339503000025,2475.3339503000025,2480.332731200033,2480.332731200033,2480.332731200033,2480.332731200033,2480.322796900058,,2480.32478070003,2480.332731200033,2480.332731200033,2480.332731200033,2480.332731200033,2480.332731200033,2482.344889900065,2482.344889900065,2482.344889900065,2482.344889900065,2482.344889900065,2482.3231589000206,,2482.33000070008,2482.330035299994,,,,,,,,,,,None,f,0.510197399999015,0.351074600010179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Helm,Kopf,74,74,0,,,,,,None,f,None,0.3155864999862388,0.3288101999787614,,,,,,,,,,,,,,,,,,,,,,0,74,74,56,,,,,2482.344889900065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.330169700086,0.00014270003885030746,2484.3198664000956,2484.321645100019,2484.344102800009,2484.344102800009,2484.344102800009,2484.344102800009,,,,,2489.3339015000965,,2489.335465900018,2489.344520200044,2489.344520200044,2489.344520200044,2489.344520200044,2489.344520200044,,,,,,2491.3342629000545,,2491.340308999992,2491.340344700031,,,,,,,,,,,None,f,0.3155864999862388,0.3288101999787614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vogel,Feder,75,75,0,,,,,,None,f,None,0.43341139995027333,0.33499200001824647,,,,,,,,,,,,,,,,,,,,,,0,75,75,47,,,,,2491.3560694000917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.340463100001,0.0001183999702334404,2493.3312802000437,2493.3333379999967,2493.3447396000847,2493.3447396000847,2493.3447396000847,2493.3447396000847,2498.3450303000864,2498.3450303000864,2498.3450303000864,2498.3450303000864,2498.3337841000175,,2498.335410800064,2498.3450303000864,2498.3450303000864,2498.3450303000864,2498.3450303000864,2498.3450303000864,2500.3568846000126,2500.3568846000126,2500.3568846000126,2500.3568846000126,2500.3568846000126,2500.3351107999915,,2500.3417312999954,2500.3417636000086,,,,,,,,,,,None,f,0.43341139995027333,0.33499200001824647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zahnpasta,Minze,76,76,0,,,,,,None,g,3,0.5610239999368787,0.31205309997312725,2.4388967000413686,0.13170199992600828,,,,,,,,,,,,,,,,,,,,0,76,76,76,,,,,2500.3568846000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.3418884000275,0.00012420001439750195,2502.3323173000244,2502.3347166000167,2502.3559843000257,2502.3559843000257,2502.3559843000257,2502.3559843000257,,,,,2507.344873400056,,2507.346813500044,2507.35535800003,2507.35535800003,2507.35535800003,2507.35535800003,2507.35535800003,,,,,,2509.3447368000634,,2509.351186300046,2513.3454533000477,,,,2509.3671966000693,2509.3671966000693,2509.3671966000693,2509.3671966000693,2509.3671966000693,,,None,g,0.5610239999368787,0.31205309997312725,3,2.4388967000413686,0.13170199992600828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Brise,Luft,77,77,0,,,,,,None,g,3,0.5616338999243453,0.2709771000081673,1.918707000091672,0.30034119996707886,,,,,,,,,,,,,,,,,,,,0,77,77,25,,,,,2513.356601000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.345727200038,0.003980100038461387,2515.3357596000424,2515.337827700074,2515.3673214000883,2515.3673214000883,2515.3673214000883,2515.3673214000883,,,,,2520.3449099999852,,2520.3466877000174,2520.3560524000786,2520.3560524000786,2520.3560524000786,2520.3560524000786,2520.3560524000786,,,,,,2522.344452199992,,2522.3512852999847,2526.345269500045,,,,2522.3681666000048,2522.3681666000048,2522.3681666000048,2522.3681666000048,2522.3681666000048,,,None,g,0.5616338999243453,0.2709771000081673,3,1.918707000091672,0.30034119996707886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.345483900048,2526.3564288000343,2526.3564288000343,3030.2509643000085,space,503.88560640008654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.251035000081,3030.261771599995,3030.261771599995,3060.751997400075,space,30.486119099892676,None,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Definition,,0,0,0,,,,,,,,,,,,,Begriff,target,g,2.0379901999840513,0.1997304999968037,None,None,,,,,,,,,,,,,,,,,0,0,0,2,3060.7850111000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.766573300003,0.014551099971868098,3062.7575454000616,3062.759894800023,3062.773188900086,3062.773188900086,3062.773188900086,3062.773188900086,3067.7619383999845,g,2.0379901999840513,0.1997304999968037,None,3067.7620584000833,3067.76210990001,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Service,,1,1,0,,,,,,,,,,,,,Kunde,target,f,1.6594797000288963,0.2311075999168679,None,None,,,,,,,,,,,,,,,,,0,1,1,8,3067.772991600097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3067.762419100036,0.0003154000733047724,3069.752151300083,3069.7562714000233,3069.7851224000333,3069.7851224000333,3069.7851224000333,3069.7851224000333,3074.7624636000255,f,1.6594797000288963,0.2311075999168679,None,3074.762579200091,3074.762625600095,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zimt,,2,2,0,,,,,,,,,,,,,Rolle,target,g,1.4755088000092655,0.2534565000096336,None,None,,,,,,,,,,,,,,,,,0,2,2,77,3074.77336760005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.7629122000653,0.00029499991796910763,3076.753120700014,3076.7550179000245,3076.784358700039,3076.784358700039,3076.784358700039,3076.784358700039,3081.773076200043,g,1.4755088000092655,0.2534565000096336,None,3081.7731794000138,3081.7732170000672,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Definition,,3,3,0,,,,,,,,,,,,,Erklärung,mediator1,g,1.5741005999734625,0.2548228999366984,None,None,,,,,,,,,,,,,,,,,0,3,3,80,3081.785023200093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.773470200016,0.0002578999847173691,3083.7633362000342,3083.765630100039,3083.7955452000024,3083.7955452000024,3083.7955452000024,3083.7955452000024,3088.7737461000215,g,1.5741005999734625,0.2548228999366984,None,3088.773862000089,3088.7739088000963,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Publikum,,4,4,0,,,,,,,,,,,,,Applaus,target,g,2.1372727000853047,0.2967841000063345,None,None,,,,,,,,,,,,,,,,,0,4,4,37,3088.784895800054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088.7742014999967,0.00030099996365606785,3090.7643441000255,3090.7665657000616,3090.795444200048,3090.795444200048,3090.795444200048,3090.795444200048,3095.784390500048,g,2.1372727000853047,0.2967841000063345,None,3095.7845077000093,3095.784554700018,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Service,,5,5,0,,,,,,,,,,,,,Hilfe,mediator1,g,1.2631507000187412,0.3017039999831468,None,None,,,,,,,,,,,,,,,,,0,5,5,86,3095.7960400000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095.7848407001,0.00029360002372413874,3097.774972300045,3097.777836500085,3097.806527100038,3097.806527100038,3097.806527100038,3097.806527100038,3102.795243600034,g,1.2631507000187412,0.3017039999831468,None,3102.7953099000733,3102.7953316000057,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vampir,,6,6,0,,,,,,,,,,,,,Blut,mediator1,f,1.278133500018157,0.31943909998517483,None,None,,,,,,,,,,,,,,,,,0,6,6,100,3102.8062766999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102.7954836999997,0.00016550009604543447,3104.7849063000176,3104.7869337000884,3104.806915900088,3104.806915900088,3104.806915900088,3104.806915900088,3109.795558099984,f,1.278133500018157,0.31943909998517483,None,3109.7956613000715,3109.79570040002,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Beutel,,7,7,0,,,,,,,,,,,,,Tasche,mediator1,g,1.0055836000246927,0.3012796000111848,None,None,,,,,,,,,,,,,,,,,0,7,7,91,3109.8065090000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109.7959416999947,0.0002470999024808407,3111.785532500013,3111.787624299992,3111.807299300097,3111.807299300097,3111.807299300097,3111.807299300097,3116.7960247000447,g,1.0055836000246927,0.3012796000111848,None,3116.7961018000497,3116.796128900023,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Statue,,8,8,0,,,,,,,,,,,,,Monument,target,g,1.347401799983345,0.34955099993385375,None,None,,,,,,,,,,,,,,,,,0,8,8,41,3116.807087699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116.7963072999846,0.00018159998580813408,3118.786884600064,3118.7891859000083,3118.8181426000083,3118.8181426000083,3118.8181426000083,3118.8181426000083,3123.8068139000097,g,1.347401799983345,0.34955099993385375,None,3123.8069306000834,3123.806975600077,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schauspielerin,,9,9,0,,,,,,,,,,,,,Frau,target,f,0.928438099916093,0.429157100035809,None,None,,,,,,,,,,,,,,,,,0,9,9,66,3123.817709700088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.8072570000077,0.00028899998869746923,3125.797047800035,3125.799286100082,3125.83008590003,3125.83008590003,3125.83008590003,3125.83008590003,3130.8075067000464,f,0.928438099916093,0.429157100035809,None,3130.8076071999967,3130.8076434000395,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vampir,,10,10,0,,,,,,,,,,,,,Fledermaus,mediator2,f,1.4583094000117853,0.2782925999490544,None,None,,,,,,,,,,,,,,,,,0,10,10,124,3130.8181007000385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130.807885300019,0.0002470000181347132,3132.7976462000515,3132.8000988001004,3132.8292273000116,3132.8292273000116,3132.8292273000116,3132.8292273000116,3137.819405800081,f,1.4583094000117853,0.2782925999490544,None,3137.8195245000534,3137.819574800087,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zeichnung,,11,11,0,,,,,,,,,,,,,Bleistift,target,g,1.1900189999723807,0.33671740000136197,None,None,,,,,,,,,,,,,,,,,0,11,11,11,3137.8301180000417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3137.8198270000285,0.0002522999420762062,3139.8096218000865,3139.812022700091,3139.8407104000216,3139.8407104000216,3139.8407104000216,3139.8407104000216,3144.830054900027,g,1.1900189999723807,0.33671740000136197,None,3144.8301577999955,3144.830197100062,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Scheidung,,12,12,0,,,,,,,,,,,,,Anwalt,target,f,0.8488313000416383,0.3484038000460714,None,None,,,,,,,,,,,,,,,,,0,12,12,7,3144.8404630000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144.830459900084,0.00026700005400925875,3146.820251500001,3146.822896800004,3146.851864400087,3146.851864400087,3146.851864400087,3146.851864400087,3151.8305539999856,f,0.8488313000416383,0.3484038000460714,None,3151.830669900053,3151.8307165000588,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vers,,13,13,0,,,,,,,,,,,,,Poesie,target,g,2.3609738000668585,0.3176574999233708,None,None,,,,,,,,,,,,,,,,,0,13,13,46,3151.841284900089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151.8309773000656,0.00026220001745969057,3153.820618900005,3153.8229004000314,3153.8513189000078,3153.8513189000078,3153.8513189000078,3153.8513189000078,3158.8407661000965,g,2.3609738000668585,0.3176574999233708,None,3158.8408846000675,3158.84091680008,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zeichnung,,14,14,0,,,,,,,,,,,,,Kunst,mediator2,g,2.835287200054154,0.29392229998484254,None,None,,,,,,,,,,,,,,,,,0,14,14,113,3158.8517828000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158.8411254000384,0.00021379999816417694,3160.8312976000598,3160.8333057001,3160.862767999992,3160.862767999992,3160.862767999992,3160.862767999992,3165.8413712000474,g,2.835287200054154,0.29392229998484254,None,3165.8414674000815,3165.841503500007,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Gast,,15,15,0,,,,,,,,,,,,,Zimmer,target,g,1.9388337000273168,0.41053860005922616,None,None,,,,,,,,,,,,,,,,,0,15,15,14,3165.852229900076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165.8417396000586,0.00024209998082369566,3167.832824900048,3167.834978000028,3167.863289800007,3167.863289800007,3167.863289800007,3167.863289800007,3172.852010200033,g,1.9388337000273168,0.41053860005922616,None,3172.8521279999986,3172.852175100008,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Frieden,,16,16,0,,,,,,,,,,,,,Harmonie,target,None,,,None,None,,,,,,,,,,,,,,,,,0,16,16,30,3172.8628042000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.852466100012,0.0002978000557050109,3174.842786399997,3174.8455715000164,3174.873847400071,3174.873847400071,3174.873847400071,3174.873847400071,3179.8523785000434,None,,,None,3179.852464800002,3179.8525023000548,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
